Fecha_Hora,Demanda_kW,Factor_Potencia
2024-11-09 07:00:00,31.16,0.755
2024-11-09 07:15:00,33.71,0.807
2024-11-09 07:30:00,31.96,0.796
2024-11-09 07:45:00,31.85,0.89
2024-11-09 08:00:00,31.93,0.765
2024-11-09 08:15:00,33.47,0.844
2024-11-09 08:30:00,32.57,0.857
2024-11-09 08:45:00,32.33,0.778
2024-11-09 09:00:00,32.71,0.772
2024-11-09 09:15:00,31.48,0.757
2024-11-09 09:30:00,32.55,0.774
2024-11-09 09:45:00,32.25,0.871
2024-11-09 10:00:00,33.32,0.892
2024-11-09 10:15:00,34.33,0.885
2024-11-09 10:30:00,34.28,0.805
2024-11-09 10:45:00,35.02,0.859
2024-11-09 11:00:00,34.81,0.874
2024-11-09 11:15:00,33.21,0.872
2024-11-09 11:30:00,33.73,0.759
2024-11-09 11:45:00,33.63,0.782
2024-11-09 12:00:00,31.42,0.891
2024-11-09 12:15:00,32.28,0.861
2024-11-09 12:30:00,33.23,0.875
2024-11-09 12:45:00,33.1,0.827
2024-11-09 13:00:00,33.64,0.809
2024-11-09 13:15:00,33.45,0.848
2024-11-09 13:30:00,31.09,0.821
2024-11-09 13:45:00,33.18,0.806
2024-11-09 14:00:00,31.43,0.802
2024-11-09 14:15:00,31.8,0.774
2024-11-09 14:30:00,32.17,0.829
2024-11-09 14:45:00,31.0,0.828
2024-11-09 15:00:00,32.25,0.839
2024-11-09 15:15:00,30.22,0.767
2024-11-09 15:30:00,30.14,0.887
2024-11-09 15:45:00,31.39,0.861
2024-11-09 16:00:00,30.62,0.77
2024-11-09 16:15:00,31.18,0.762
2024-11-09 16:30:00,32.76,0.846
2024-11-09 16:45:00,31.26,0.801
2024-11-09 17:00:00,31.07,0.798
2024-11-09 17:15:00,30.06,0.876
2024-11-09 17:30:00,29.28,0.802
2024-11-09 17:45:00,30.78,0.845
2024-11-09 18:00:00,31.83,0.831
2024-11-09 18:15:00,30.55,0.789
2024-11-09 18:30:00,31.23,0.8
2024-11-09 18:45:00,32.18,0.891
2024-11-09 19:00:00,32.17,0.8
2024-11-09 19:15:00,31.29,0.868
2024-11-09 19:30:00,31.07,0.879
2024-11-09 19:45:00,29.52,0.761
2024-11-09 20:00:00,30.37,0.849
2024-11-09 20:15:00,30.73,0.862
2024-11-09 20:30:00,30.23,0.815
2024-11-09 20:45:00,31.28,0.835
2024-11-09 21:00:00,32.87,0.774
2024-11-09 21:15:00,32.55,0.798
2024-11-09 21:30:00,31.4,0.856
2024-11-09 21:45:00,31.95,0.84
2024-11-09 22:00:00,30.58,0.77
2024-11-09 22:15:00,32.69,0.898
2024-11-09 22:30:00,29.89,0.891
2024-11-09 22:45:00,32.27,0.784
2024-11-09 23:00:00,31.93,0.881
2024-11-09 23:15:00,30.8,0.79
2024-11-09 23:30:00,31.37,0.835
2024-11-09 23:45:00,30.55,0.867
2024-11-10 00:00:00,30.64,0.802
2024-11-10 00:15:00,30.22,0.833
2024-11-10 00:30:00,32.52,0.818
2024-11-10 00:45:00,32.99,0.864
2024-11-10 01:00:00,29.83,0.822
2024-11-10 01:15:00,33.71,0.835
2024-11-10 01:30:00,31.99,0.877
2024-11-10 01:45:00,32.33,0.855
2024-11-10 02:00:00,30.68,0.829
2024-11-10 02:15:00,33.41,0.819
2024-11-10 02:30:00,32.38,0.769
2024-11-10 02:45:00,33.33,0.758
2024-11-10 03:00:00,33.45,0.893
2024-11-10 03:15:00,33.6,0.778
2024-11-10 03:30:00,31.71,0.792
2024-11-10 03:45:00,32.17,0.842
2024-11-10 04:00:00,31.8,0.874
2024-11-10 04:15:00,33.3,0.875
2024-11-10 04:30:00,32.77,0.874
2024-11-10 04:45:00,33.51,0.897
2024-11-10 05:00:00,33.57,0.758
2024-11-10 05:15:00,30.81,0.81
2024-11-10 05:30:00,33.82,0.887
2024-11-10 05:45:00,33.44,0.82
2024-11-10 06:00:00,32.15,0.881
2024-11-10 06:15:00,32.85,0.753
2024-11-10 06:30:00,32.38,0.826
2024-11-10 06:45:00,33.1,0.888
2024-11-10 07:00:00,32.12,0.789
2024-11-10 07:15:00,32.93,0.889
2024-11-10 07:30:00,32.51,0.751
2024-11-10 07:45:00,32.0,0.762
2024-11-10 08:00:00,32.7,0.822
2024-11-10 08:15:00,35.33,0.766
2024-11-10 08:30:00,32.16,0.784
2024-11-10 08:45:00,32.74,0.795
2024-11-10 09:00:00,32.47,0.822
2024-11-10 09:15:00,32.71,0.809
2024-11-10 09:30:00,34.21,0.888
2024-11-10 09:45:00,34.22,0.883
2024-11-10 10:00:00,33.59,0.862
2024-11-10 10:15:00,34.7,0.849
2024-11-10 10:30:00,34.52,0.781
2024-11-10 10:45:00,33.58,0.84
2024-11-10 11:00:00,32.2,0.772
2024-11-10 11:15:00,34.59,0.818
2024-11-10 11:30:00,33.89,0.819
2024-11-10 11:45:00,33.69,0.853
2024-11-10 12:00:00,33.12,0.875
2024-11-10 12:15:00,34.25,0.798
2024-11-10 12:30:00,33.74,0.756
2024-11-10 12:45:00,33.03,0.757
2024-11-10 13:00:00,31.92,0.881
2024-11-10 13:15:00,34.04,0.823
2024-11-10 13:30:00,33.43,0.787
2024-11-10 13:45:00,32.92,0.755
2024-11-10 14:00:00,28.77,0.829
2024-11-10 14:15:00,31.18,0.771
2024-11-10 14:30:00,30.95,0.813
2024-11-10 14:45:00,30.55,0.827
2024-11-10 15:00:00,31.79,0.784
2024-11-10 15:15:00,31.72,0.78
2024-11-10 15:30:00,31.43,0.753
2024-11-10 15:45:00,31.95,0.838
2024-11-10 16:00:00,30.01,0.78
2024-11-10 16:15:00,30.51,0.882
2024-11-10 16:30:00,30.98,0.841
2024-11-10 16:45:00,30.31,0.833
2024-11-10 17:00:00,31.55,0.826
2024-11-10 17:15:00,30.38,0.782
2024-11-10 17:30:00,32.06,0.895
2024-11-10 17:45:00,29.99,0.895
2024-11-10 18:00:00,32.82,0.798
2024-11-10 18:15:00,32.73,0.866
2024-11-10 18:30:00,30.77,0.768
2024-11-10 18:45:00,31.92,0.867
2024-11-10 19:00:00,30.5,0.793
2024-11-10 19:15:00,31.83,0.793
2024-11-10 19:30:00,30.75,0.826
2024-11-10 19:45:00,29.74,0.809
2024-11-10 20:00:00,27.68,0.768
2024-11-10 20:15:00,30.74,0.839
2024-11-10 20:30:00,31.28,0.782
2024-11-10 20:45:00,32.29,0.817
2024-11-10 21:00:00,31.12,0.785
2024-11-10 21:15:00,32.07,0.879
2024-11-10 21:30:00,30.75,0.801
2024-11-10 21:45:00,30.9,0.883
2024-11-10 22:00:00,32.25,0.799
2024-11-10 22:15:00,29.0,0.777
2024-11-10 22:30:00,31.37,0.836
2024-11-10 22:45:00,31.03,0.833
2024-11-10 23:00:00,32.75,0.843
2024-11-10 23:15:00,31.02,0.795
2024-11-10 23:30:00,32.06,0.798
2024-11-10 23:45:00,32.5,0.786
2024-11-11 00:00:00,30.66,0.889
2024-11-11 00:15:00,32.03,0.852
2024-11-11 00:30:00,31.81,0.863
2024-11-11 00:45:00,33.21,0.779
2024-11-11 01:00:00,33.02,0.849
2024-11-11 01:15:00,32.2,0.864
2024-11-11 01:30:00,31.47,0.801
2024-11-11 01:45:00,33.57,0.774
2024-11-11 02:00:00,32.55,0.855
2024-11-11 02:15:00,31.09,0.842
2024-11-11 02:30:00,31.22,0.836
2024-11-11 02:45:00,33.21,0.777
2024-11-11 03:00:00,31.57,0.789
2024-11-11 03:15:00,34.71,0.844
2024-11-11 03:30:00,31.99,0.842
2024-11-11 03:45:00,32.96,0.833
2024-11-11 04:00:00,33.15,0.865
2024-11-11 04:15:00,32.3,0.872
2024-11-11 04:30:00,30.83,0.791
2024-11-11 04:45:00,33.27,0.774
2024-11-11 05:00:00,32.35,0.78
2024-11-11 05:15:00,33.23,0.792
2024-11-11 05:30:00,33.0,0.892
2024-11-11 05:45:00,33.39,0.771
2024-11-11 06:00:00,34.69,0.882
2024-11-11 06:15:00,32.59,0.781
2024-11-11 06:30:00,32.66,0.802
2024-11-11 06:45:00,31.46,0.769
2024-11-11 07:00:00,33.97,0.766
2024-11-11 07:15:00,36.17,0.764
2024-11-11 07:30:00,36.75,0.801
2024-11-11 07:45:00,39.34,0.829
2024-11-11 08:00:00,40.2,0.87
2024-11-11 08:15:00,39.22,0.943
2024-11-11 08:30:00,41.59,0.909
2024-11-11 08:45:00,41.31,0.939
2024-11-11 09:00:00,42.04,0.865
2024-11-11 09:15:00,41.42,0.864
2024-11-11 09:30:00,41.5,0.935
2024-11-11 09:45:00,42.65,0.907
2024-11-11 10:00:00,42.2,0.944
2024-11-11 10:15:00,44.65,0.865
2024-11-11 10:30:00,43.35,0.853
2024-11-11 10:45:00,42.83,0.942
2024-11-11 11:00:00,41.66,0.92
2024-11-11 11:15:00,39.04,0.931
2024-11-11 11:30:00,40.21,0.88
2024-11-11 11:45:00,40.03,0.85
2024-11-11 12:00:00,38.02,0.898
2024-11-11 12:15:00,38.29,0.949
2024-11-11 12:30:00,39.09,0.941
2024-11-11 12:45:00,38.65,0.857
2024-11-11 13:00:00,41.39,0.869
2024-11-11 13:15:00,40.01,0.881
2024-11-11 13:30:00,41.08,0.933
2024-11-11 13:45:00,41.55,0.932
2024-11-11 14:00:00,41.77,0.869
2024-11-11 14:15:00,43.37,0.903
2024-11-11 14:30:00,43.03,0.9
2024-11-11 14:45:00,40.55,0.891
2024-11-11 15:00:00,42.22,0.904
2024-11-11 15:15:00,42.44,0.879
2024-11-11 15:30:00,45.23,0.903
2024-11-11 15:45:00,42.04,0.919
2024-11-11 16:00:00,41.12,0.856
2024-11-11 16:15:00,42.77,0.947
2024-11-11 16:30:00,42.64,0.867
2024-11-11 16:45:00,41.67,0.886
2024-11-11 17:00:00,41.19,0.897
2024-11-11 17:15:00,42.3,0.854
2024-11-11 17:30:00,39.72,0.905
2024-11-11 17:45:00,39.97,0.937
2024-11-11 18:00:00,36.71,0.885
2024-11-11 18:15:00,37.17,0.799
2024-11-11 18:30:00,34.99,0.834
2024-11-11 18:45:00,32.33,0.867
2024-11-11 19:00:00,30.19,0.788
2024-11-11 19:15:00,32.86,0.829
2024-11-11 19:30:00,32.15,0.805
2024-11-11 19:45:00,31.95,0.807
2024-11-11 20:00:00,31.21,0.764
2024-11-11 20:15:00,32.64,0.811
2024-11-11 20:30:00,30.23,0.774
2024-11-11 20:45:00,32.02,0.795
2024-11-11 21:00:00,30.94,0.8
2024-11-11 21:15:00,31.17,0.815
2024-11-11 21:30:00,32.15,0.888
2024-11-11 21:45:00,31.38,0.845
2024-11-11 22:00:00,31.16,0.896
2024-11-11 22:15:00,31.16,0.839
2024-11-11 22:30:00,29.81,0.871
2024-11-11 22:45:00,32.49,0.875
2024-11-11 23:00:00,30.86,0.861
2024-11-11 23:15:00,33.67,0.85
2024-11-11 23:30:00,31.68,0.813
2024-11-11 23:45:00,33.28,0.835
2024-11-12 00:00:00,30.35,0.779
2024-11-12 00:15:00,32.87,0.843
2024-11-12 00:30:00,33.19,0.827
2024-11-12 00:45:00,33.56,0.871
2024-11-12 01:00:00,30.88,0.885
2024-11-12 01:15:00,31.75,0.77
2024-11-12 01:30:00,33.05,0.854
2024-11-12 01:45:00,32.7,0.893
2024-11-12 02:00:00,32.9,0.888
2024-11-12 02:15:00,32.32,0.875
2024-11-12 02:30:00,34.25,0.757
2024-11-12 02:45:00,35.35,0.788
2024-11-12 03:00:00,32.93,0.772
2024-11-12 03:15:00,33.32,0.889
2024-11-12 03:30:00,32.98,0.862
2024-11-12 03:45:00,34.23,0.83
2024-11-12 04:00:00,33.82,0.897
2024-11-12 04:15:00,31.97,0.779
2024-11-12 04:30:00,32.45,0.846
2024-11-12 04:45:00,32.08,0.841
2024-11-12 05:00:00,35.77,0.801
2024-11-12 05:15:00,33.75,0.823
2024-11-12 05:30:00,32.53,0.785
2024-11-12 05:45:00,32.46,0.852
2024-11-12 06:00:00,33.93,0.813
2024-11-12 06:15:00,34.03,0.754
2024-11-12 06:30:00,33.92,0.893
2024-11-12 06:45:00,32.69,0.825
2024-11-12 07:00:00,34.49,0.856
2024-11-12 07:15:00,35.85,0.78
2024-11-12 07:30:00,36.25,0.769
2024-11-12 07:45:00,37.77,0.885
2024-11-12 08:00:00,40.91,0.909
2024-11-12 08:15:00,41.06,0.899
2024-11-12 08:30:00,41.89,0.902
2024-11-12 08:45:00,42.55,0.874
2024-11-12 09:00:00,43.77,0.941
2024-11-12 09:15:00,41.16,0.871
2024-11-12 09:30:00,43.13,0.866
2024-11-12 09:45:00,43.41,0.943
2024-11-12 10:00:00,42.09,0.876
2024-11-12 10:15:00,42.61,0.936
2024-11-12 10:30:00,41.97,0.927
2024-11-12 10:45:00,44.81,0.888
2024-11-12 11:00:00,42.01,0.875
2024-11-12 11:15:00,42.13,0.926
2024-11-12 11:30:00,40.88,0.91
2024-11-12 11:45:00,40.23,0.875
2024-11-12 12:00:00,36.84,0.939
2024-11-12 12:15:00,39.6,0.922
2024-11-12 12:30:00,39.22,0.941
2024-11-12 12:45:00,37.99,0.894
2024-11-12 13:00:00,38.92,0.863
2024-11-12 13:15:00,40.6,0.942
2024-11-12 13:30:00,40.16,0.91
2024-11-12 13:45:00,40.86,0.911
2024-11-12 14:00:00,39.89,0.908
2024-11-12 14:15:00,42.03,0.897
2024-11-12 14:30:00,42.31,0.876
2024-11-12 14:45:00,43.61,0.911
2024-11-12 15:00:00,42.18,0.922
2024-11-12 15:15:00,42.04,0.942
2024-11-12 15:30:00,40.51,0.857
2024-11-12 15:45:00,43.86,0.875
2024-11-12 16:00:00,43.5,0.928
2024-11-12 16:15:00,42.26,0.928
2024-11-12 16:30:00,40.34,0.871
2024-11-12 16:45:00,40.24,0.868
2024-11-12 17:00:00,40.78,0.887
2024-11-12 17:15:00,42.32,0.856
2024-11-12 17:30:00,41.12,0.923
2024-11-12 17:45:00,38.58,0.917
2024-11-12 18:00:00,37.75,0.879
2024-11-12 18:15:00,35.09,0.815
2024-11-12 18:30:00,34.15,0.846
2024-11-12 18:45:00,34.37,0.893
2024-11-12 19:00:00,31.8,0.894
2024-11-12 19:15:00,32.13,0.761
2024-11-12 19:30:00,31.11,0.75
2024-11-12 19:45:00,31.99,0.894
2024-11-12 20:00:00,30.65,0.83
2024-11-12 20:15:00,30.99,0.855
2024-11-12 20:30:00,30.96,0.887
2024-11-12 20:45:00,31.34,0.815
2024-11-12 21:00:00,30.15,0.816
2024-11-12 21:15:00,31.2,0.775
2024-11-12 21:30:00,32.83,0.886
2024-11-12 21:45:00,30.48,0.847
2024-11-12 22:00:00,30.32,0.777
2024-11-12 22:15:00,30.45,0.834
2024-11-12 22:30:00,34.23,0.799
2024-11-12 22:45:00,32.2,0.772
2024-11-12 23:00:00,31.57,0.777
2024-11-12 23:15:00,31.96,0.834
2024-11-12 23:30:00,32.18,0.835
2024-11-12 23:45:00,31.41,0.868
2024-11-13 00:00:00,31.6,0.787
2024-11-13 00:15:00,32.01,0.887
2024-11-13 00:30:00,31.53,0.828
2024-11-13 00:45:00,31.91,0.781
2024-11-13 01:00:00,32.71,0.812
2024-11-13 01:15:00,31.46,0.889
2024-11-13 01:30:00,35.04,0.822
2024-11-13 01:45:00,33.29,0.881
2024-11-13 02:00:00,31.37,0.774
2024-11-13 02:15:00,30.24,0.887
2024-11-13 02:30:00,32.05,0.815
2024-11-13 02:45:00,33.45,0.89
2024-11-13 03:00:00,33.31,0.88
2024-11-13 03:15:00,32.77,0.849
2024-11-13 03:30:00,32.33,0.851
2024-11-13 03:45:00,32.07,0.782
2024-11-13 04:00:00,32.6,0.84
2024-11-13 04:15:00,32.02,0.832
2024-11-13 04:30:00,32.66,0.8
2024-11-13 04:45:00,34.4,0.826
2024-11-13 05:00:00,32.33,0.889
2024-11-13 05:15:00,33.72,0.751
2024-11-13 05:30:00,33.88,0.813
2024-11-13 05:45:00,32.06,0.8
2024-11-13 06:00:00,32.3,0.894
2024-11-13 06:15:00,34.19,0.896
2024-11-13 06:30:00,32.21,0.838
2024-11-13 06:45:00,33.06,0.833
2024-11-13 07:00:00,36.27,0.885
2024-11-13 07:15:00,36.78,0.751
2024-11-13 07:30:00,37.39,0.834
2024-11-13 07:45:00,39.83,0.754
2024-11-13 08:00:00,40.34,0.947
2024-11-13 08:15:00,42.06,0.882
2024-11-13 08:30:00,38.68,0.902
2024-11-13 08:45:00,41.39,0.892
2024-11-13 09:00:00,39.26,0.939
2024-11-13 09:15:00,42.35,0.95
2024-11-13 09:30:00,42.03,0.857
2024-11-13 09:45:00,44.18,0.923
2024-11-13 10:00:00,43.4,0.887
2024-11-13 10:15:00,41.78,0.864
2024-11-13 10:30:00,41.82,0.891
2024-11-13 10:45:00,42.62,0.95
2024-11-13 11:00:00,41.16,0.886
2024-11-13 11:15:00,41.53,0.878
2024-11-13 11:30:00,42.84,0.935
2024-11-13 11:45:00,39.8,0.937
2024-11-13 12:00:00,37.82,0.884
2024-11-13 12:15:00,37.98,0.88
2024-11-13 12:30:00,41.96,0.915
2024-11-13 12:45:00,39.03,0.871
2024-11-13 13:00:00,41.35,0.898
2024-11-13 13:15:00,41.32,0.864
2024-11-13 13:30:00,41.79,0.88
2024-11-13 13:45:00,41.71,0.88
2024-11-13 14:00:00,41.92,0.919
2024-11-13 14:15:00,39.94,0.878
2024-11-13 14:30:00,42.47,0.94
2024-11-13 14:45:00,42.08,0.948
2024-11-13 15:00:00,43.06,0.858
2024-11-13 15:15:00,42.37,0.89
2024-11-13 15:30:00,43.46,0.88
2024-11-13 15:45:00,43.66,0.885
2024-11-13 16:00:00,38.67,0.877
2024-11-13 16:15:00,41.67,0.888
2024-11-13 16:30:00,39.67,0.864
2024-11-13 16:45:00,42.06,0.878
2024-11-13 17:00:00,41.09,0.925
2024-11-13 17:15:00,42.8,0.884
2024-11-13 17:30:00,41.02,0.871
2024-11-13 17:45:00,39.8,0.861
2024-11-13 18:00:00,38.34,0.802
2024-11-13 18:15:00,35.65,0.847
2024-11-13 18:30:00,34.18,0.788
2024-11-13 18:45:00,33.79,0.813
2024-11-13 19:00:00,32.59,0.893
2024-11-13 19:15:00,31.91,0.833
2024-11-13 19:30:00,31.66,0.83
2024-11-13 19:45:00,33.73,0.811
2024-11-13 20:00:00,30.51,0.834
2024-11-13 20:15:00,30.52,0.898
2024-11-13 20:30:00,31.41,0.788
2024-11-13 20:45:00,32.74,0.891
2024-11-13 21:00:00,30.47,0.772
2024-11-13 21:15:00,33.06,0.767
2024-11-13 21:30:00,30.1,0.848
2024-11-13 21:45:00,31.4,0.788
2024-11-13 22:00:00,31.74,0.817
2024-11-13 22:15:00,30.8,0.859
2024-11-13 22:30:00,31.11,0.83
2024-11-13 22:45:00,32.52,0.752
2024-11-13 23:00:00,33.2,0.796
2024-11-13 23:15:00,29.87,0.76
2024-11-13 23:30:00,32.13,0.889
2024-11-13 23:45:00,31.92,0.869
2024-11-14 00:00:00,32.2,0.898
2024-11-14 00:15:00,31.86,0.883
2024-11-14 00:30:00,30.98,0.821
2024-11-14 00:45:00,33.79,0.882
2024-11-14 01:00:00,33.49,0.851
2024-11-14 01:15:00,32.33,0.829
2024-11-14 01:30:00,32.02,0.806
2024-11-14 01:45:00,31.96,0.852
2024-11-14 02:00:00,30.08,0.839
2024-11-14 02:15:00,33.02,0.842
2024-11-14 02:30:00,33.49,0.81
2024-11-14 02:45:00,32.92,0.861
2024-11-14 03:00:00,32.74,0.762
2024-11-14 03:15:00,33.01,0.859
2024-11-14 03:30:00,32.08,0.86
2024-11-14 03:45:00,32.47,0.827
2024-11-14 04:00:00,32.83,0.789
2024-11-14 04:15:00,33.72,0.828
2024-11-14 04:30:00,34.42,0.768
2024-11-14 04:45:00,32.85,0.793
2024-11-14 05:00:00,32.06,0.813
2024-11-14 05:15:00,33.15,0.851
2024-11-14 05:30:00,35.12,0.778
2024-11-14 05:45:00,32.18,0.774
2024-11-14 06:00:00,34.01,0.841
2024-11-14 06:15:00,34.46,0.852
2024-11-14 06:30:00,32.77,0.763
2024-11-14 06:45:00,32.42,0.755
2024-11-14 07:00:00,34.76,0.772
2024-11-14 07:15:00,36.11,0.885
2024-11-14 07:30:00,38.07,0.851
2024-11-14 07:45:00,41.27,0.888
2024-11-14 08:00:00,40.61,0.916
2024-11-14 08:15:00,39.36,0.947
2024-11-14 08:30:00,41.29,0.894
2024-11-14 08:45:00,41.87,0.91
2024-11-14 09:00:00,43.47,0.91
2024-11-14 09:15:00,41.89,0.85
2024-11-14 09:30:00,41.81,0.853
2024-11-14 09:45:00,40.71,0.865
2024-11-14 10:00:00,43.19,0.901
2024-11-14 10:15:00,46.72,0.893
2024-11-14 10:30:00,42.05,0.904
2024-11-14 10:45:00,42.71,0.93
2024-11-14 11:00:00,41.19,0.932
2024-11-14 11:15:00,39.97,0.948
2024-11-14 11:30:00,41.74,0.906
2024-11-14 11:45:00,40.85,0.885
2024-11-14 12:00:00,35.59,0.881
2024-11-14 12:15:00,40.18,0.884
2024-11-14 12:30:00,38.81,0.882
2024-11-14 12:45:00,38.42,0.889
2024-11-14 13:00:00,39.49,0.857
2024-11-14 13:15:00,40.88,0.913
2024-11-14 13:30:00,41.32,0.907
2024-11-14 13:45:00,41.62,0.896
2024-11-14 14:00:00,42.79,0.858
2024-11-14 14:15:00,43.38,0.859
2024-11-14 14:30:00,44.54,0.905
2024-11-14 14:45:00,41.16,0.854
2024-11-14 15:00:00,41.64,0.922
2024-11-14 15:15:00,42.92,0.949
2024-11-14 15:30:00,41.5,0.91
2024-11-14 15:45:00,41.67,0.922
2024-11-14 16:00:00,42.97,0.894
2024-11-14 16:15:00,43.36,0.917
2024-11-14 16:30:00,43.62,0.915
2024-11-14 16:45:00,41.52,0.932
2024-11-14 17:00:00,42.04,0.921
2024-11-14 17:15:00,41.43,0.925
2024-11-14 17:30:00,40.79,0.906
2024-11-14 17:45:00,39.4,0.898
2024-11-14 18:00:00,36.24,0.819
2024-11-14 18:15:00,36.71,0.809
2024-11-14 18:30:00,33.83,0.79
2024-11-14 18:45:00,31.61,0.755
2024-11-14 19:00:00,31.06,0.851
2024-11-14 19:15:00,32.47,0.885
2024-11-14 19:30:00,28.52,0.89
2024-11-14 19:45:00,30.89,0.837
2024-11-14 20:00:00,31.83,0.764
2024-11-14 20:15:00,29.52,0.882
2024-11-14 20:30:00,31.07,0.862
2024-11-14 20:45:00,30.24,0.788
2024-11-14 21:00:00,30.41,0.871
2024-11-14 21:15:00,31.03,0.821
2024-11-14 21:30:00,30.4,0.883
2024-11-14 21:45:00,30.38,0.787
2024-11-14 22:00:00,31.52,0.87
2024-11-14 22:15:00,33.75,0.857
2024-11-14 22:30:00,32.42,0.752
2024-11-14 22:45:00,32.72,0.835
2024-11-14 23:00:00,32.59,0.857
2024-11-14 23:15:00,31.22,0.773
2024-11-14 23:30:00,32.26,0.83
2024-11-14 23:45:00,33.08,0.796
2024-11-15 00:00:00,32.89,0.854
2024-11-15 00:15:00,32.35,0.831
2024-11-15 00:30:00,32.73,0.843
2024-11-15 00:45:00,34.68,0.761
2024-11-15 01:00:00,33.18,0.771
2024-11-15 01:15:00,32.12,0.833
2024-11-15 01:30:00,32.42,0.777
2024-11-15 01:45:00,31.52,0.825
2024-11-15 02:00:00,34.91,0.854
2024-11-15 02:15:00,34.24,0.871
2024-11-15 02:30:00,32.81,0.771
2024-11-15 02:45:00,34.92,0.861
2024-11-15 03:00:00,33.45,0.804
2024-11-15 03:15:00,32.45,0.852
2024-11-15 03:30:00,33.81,0.772
2024-11-15 03:45:00,33.35,0.827
2024-11-15 04:00:00,33.82,0.876
2024-11-15 04:15:00,31.67,0.766
2024-11-15 04:30:00,32.25,0.874
2024-11-15 04:45:00,34.56,0.818
2024-11-15 05:00:00,34.78,0.873
2024-11-15 05:15:00,34.52,0.894
2024-11-15 05:30:00,35.33,0.774
2024-11-15 05:45:00,33.71,0.851
2024-11-15 06:00:00,33.64,0.785
2024-11-15 06:15:00,32.22,0.77
2024-11-15 06:30:00,32.55,0.844
2024-11-15 06:45:00,31.14,0.766
2024-11-15 07:00:00,33.84,0.82
2024-11-15 07:15:00,33.53,0.845
2024-11-15 07:30:00,38.5,0.825
2024-11-15 07:45:00,39.31,0.855
2024-11-15 08:00:00,37.96,0.93
2024-11-15 08:15:00,40.59,0.937
2024-11-15 08:30:00,43.64,0.906
2024-11-15 08:45:00,41.41,0.878
2024-11-15 09:00:00,40.63,0.901
2024-11-15 09:15:00,39.88,0.889
2024-11-15 09:30:00,40.1,0.873
2024-11-15 09:45:00,43.13,0.903
2024-11-15 10:00:00,41.94,0.852
2024-11-15 10:15:00,42.0,0.911
2024-11-15 10:30:00,41.79,0.932
2024-11-15 10:45:00,41.96,0.95
2024-11-15 11:00:00,40.34,0.942
2024-11-15 11:15:00,41.96,0.859
2024-11-15 11:30:00,39.45,0.866
2024-11-15 11:45:00,39.89,0.864
2024-11-15 12:00:00,39.5,0.906
2024-11-15 12:15:00,38.77,0.855
2024-11-15 12:30:00,39.12,0.944
2024-11-15 12:45:00,40.81,0.856
2024-11-15 13:00:00,39.92,0.889
2024-11-15 13:15:00,40.41,0.939
2024-11-15 13:30:00,40.44,0.945
2024-11-15 13:45:00,40.58,0.897
2024-11-15 14:00:00,40.21,0.899
2024-11-15 14:15:00,41.87,0.914
2024-11-15 14:30:00,42.46,0.891
2024-11-15 14:45:00,42.74,0.882
2024-11-15 15:00:00,42.45,0.924
2024-11-15 15:15:00,43.64,0.91
2024-11-15 15:30:00,42.53,0.898
2024-11-15 15:45:00,41.94,0.86
2024-11-15 16:00:00,41.19,0.857
2024-11-15 16:15:00,40.26,0.901
2024-11-15 16:30:00,43.86,0.912
2024-11-15 16:45:00,40.88,0.916
2024-11-15 17:00:00,40.31,0.939
2024-11-15 17:15:00,40.61,0.932
2024-11-15 17:30:00,40.43,0.864
2024-11-15 17:45:00,42.37,0.929
2024-11-15 18:00:00,36.93,0.851
2024-11-15 18:15:00,38.84,0.874
2024-11-15 18:30:00,34.76,0.877
2024-11-15 18:45:00,35.46,0.802
2024-11-15 19:00:00,31.92,0.789
2024-11-15 19:15:00,31.45,0.833
2024-11-15 19:30:00,32.61,0.795
2024-11-15 19:45:00,32.21,0.802
2024-11-15 20:00:00,31.79,0.76
2024-11-15 20:15:00,33.4,0.899
2024-11-15 20:30:00,30.8,0.796
2024-11-15 20:45:00,30.38,0.867
2024-11-15 21:00:00,30.72,0.899
2024-11-15 21:15:00,33.06,0.895
2024-11-15 21:30:00,32.83,0.845
2024-11-15 21:45:00,31.02,0.831
2024-11-15 22:00:00,29.34,0.796
2024-11-15 22:15:00,31.44,0.879
2024-11-15 22:30:00,30.73,0.801
2024-11-15 22:45:00,31.29,0.766
2024-11-15 23:00:00,30.82,0.794
2024-11-15 23:15:00,30.35,0.797
2024-11-15 23:30:00,33.76,0.858
2024-11-15 23:45:00,31.37,0.775
2024-11-16 00:00:00,33.02,0.798
2024-11-16 00:15:00,31.52,0.761
2024-11-16 00:30:00,30.71,0.877
2024-11-16 00:45:00,32.33,0.859
2024-11-16 01:00:00,31.52,0.816
2024-11-16 01:15:00,31.75,0.815
2024-11-16 01:30:00,32.14,0.775
2024-11-16 01:45:00,31.27,0.808
2024-11-16 02:00:00,30.53,0.886
2024-11-16 02:15:00,32.09,0.771
2024-11-16 02:30:00,33.12,0.865
2024-11-16 02:45:00,31.36,0.757
2024-11-16 03:00:00,32.42,0.797
2024-11-16 03:15:00,33.76,0.877
2024-11-16 03:30:00,32.25,0.817
2024-11-16 03:45:00,32.45,0.855
2024-11-16 04:00:00,32.45,0.766
2024-11-16 04:15:00,31.76,0.853
2024-11-16 04:30:00,31.48,0.873
2024-11-16 04:45:00,31.5,0.871
2024-11-16 05:00:00,32.84,0.816
